Transaction_ID,Vendor,Category,Amount,Date,Department
4438,Azure,Software,1527,2024-07-03 21:00:00,Marketing
4439,Wipro,Cloud,57521,2024-07-03 22:00:00,Finance
4440,Infosys,Infrastructure,69458,2024-07-03 23:00:00,Operations
4441,TCS,Consulting,6849,2024-07-04 00:00:00,IT
4442,Azure,Cloud,96836,2024-07-04 01:00:00,IT
4443,AWS,Software,94316,2024-07-04 02:00:00,Operations
4444,Google Cloud,Infrastructure,51314,2024-07-04 03:00:00,Finance
4445,Wipro,Software,46724,2024-07-04 04:00:00,Operations
4446,AWS,Infrastructure,94676,2024-07-04 05:00:00,Finance
4447,Wipro,Consulting,18230,2024-07-04 06:00:00,Operations
4448,IBM,Infrastructure,93229,2024-07-04 07:00:00,Operations
4449,Google Cloud,Software,73495,2024-07-04 08:00:00,Operations
4450,Google Cloud,Software,43730,2024-07-04 09:00:00,IT
4451,Azure,Cloud,86203,2024-07-04 10:00:00,Finance
4452,Azure,Infrastructure,92937,2024-07-04 11:00:00,Operations
4453,AWS,Software,4323,2024-07-04 12:00:00,Marketing
4454,IBM,Cloud,1445,2024-07-04 13:00:00,Marketing
4455,Wipro,Consulting,83945,2024-07-04 14:00:00,IT
4456,IBM,Software,10963,2024-07-04 15:00:00,HR
4457,Google Cloud,Cloud,51511,2024-07-04 16:00:00,IT
4458,AWS,Software,16437,2024-07-04 17:00:00,HR
4459,TCS,Infrastructure,17855,2024-07-04 18:00:00,IT
4460,AWS,Cloud,82947,2024-07-04 19:00:00,Marketing
4461,Infosys,Infrastructure,11847,2024-07-04 20:00:00,Operations
4462,AWS,Consulting,4236,2024-07-04 21:00:00,Finance
4463,IBM,Infrastructure,62897,2024-07-04 22:00:00,Operations
4464,Infosys,Cloud,14487,2024-07-04 23:00:00,Marketing
4465,Infosys,Software,78384,2024-07-05 00:00:00,Finance
4466,Infosys,Cloud,63423,2024-07-05 01:00:00,HR
4467,TCS,Infrastructure,14155,2024-07-05 02:00:00,HR
4468,AWS,Infrastructure,12255,2024-07-05 03:00:00,Marketing
4469,IBM,Software,2979,2024-07-05 04:00:00,Finance
4470,AWS,Consulting,22305,2024-07-05 05:00:00,Operations
4471,TCS,Cloud,75543,2024-07-05 06:00:00,Marketing
4472,Google Cloud,Software,36094,2024-07-05 07:00:00,HR
4473,Azure,Software,36098,2024-07-05 08:00:00,Marketing
4474,IBM,Software,90566,2024-07-05 09:00:00,Operations
4475,IBM,Cloud,34770,2024-07-05 10:00:00,IT
4476,AWS,Cloud,10734,2024-07-05 11:00:00,IT
4477,Azure,Cloud,72984,2024-07-05 12:00:00,Operations
4478,Wipro,Consulting,40605,2024-07-05 13:00:00,Finance
4479,Wipro,Software,78932,2024-07-05 14:00:00,Marketing
4480,TCS,Infrastructure,56619,2024-07-05 15:00:00,Operations
4481,Wipro,Infrastructure,28881,2024-07-05 16:00:00,IT
4482,IBM,Software,64401,2024-07-05 17:00:00,HR
4483,Wipro,Infrastructure,32177,2024-07-05 18:00:00,Operations
4484,Google Cloud,Consulting,41122,2024-07-05 19:00:00,Operations
4485,Google Cloud,Consulting,36297,2024-07-05 20:00:00,Operations
4486,Google Cloud,Cloud,37680,2024-07-05 21:00:00,IT
4487,Wipro,Cloud,84452,2024-07-05 22:00:00,IT
4488,TCS,Cloud,52044,2024-07-05 23:00:00,Operations
4489,Infosys,Cloud,97775,2024-07-06 00:00:00,Operations
4490,Infosys,Cloud,45084,2024-07-06 01:00:00,Finance
4491,Azure,Infrastructure,35189,2024-07-06 02:00:00,HR
4492,Infosys,Infrastructure,14510,2024-07-06 03:00:00,Marketing
4493,Infosys,Cloud,91502,2024-07-06 04:00:00,Marketing
4494,Google Cloud,Consulting,23152,2024-07-06 05:00:00,Marketing
4495,Google Cloud,Infrastructure,85738,2024-07-06 06:00:00,IT
4496,Wipro,Consulting,27445,2024-07-06 07:00:00,IT
4497,Azure,Consulting,77688,2024-07-06 08:00:00,Finance
4498,AWS,Software,72153,2024-07-06 09:00:00,IT
4499,IBM,Software,2195,2024-07-06 10:00:00,Operations
4500,Azure,Cloud,60949,2024-07-06 11:00:00,HR
4501,Azure,Consulting,26433,2024-07-06 12:00:00,HR
4502,TCS,Infrastructure,6305,2024-07-06 13:00:00,HR
4503,Wipro,Software,59860,2024-07-06 14:00:00,HR
4504,TCS,Software,74613,2024-07-06 15:00:00,Marketing
4505,Azure,Consulting,49648,2024-07-06 16:00:00,Marketing
4506,Azure,Software,64090,2024-07-06 17:00:00,Operations
4507,Azure,Software,97921,2024-07-06 18:00:00,Finance
4508,Infosys,Infrastructure,43113,2024-07-06 19:00:00,IT
4509,IBM,Consulting,43642,2024-07-06 20:00:00,IT
4510,IBM,Software,34062,2024-07-06 21:00:00,Marketing
4511,TCS,Consulting,72633,2024-07-06 22:00:00,HR
4512,Azure,Software,42604,2024-07-06 23:00:00,Operations
4513,IBM,Infrastructure,7678,2024-07-07 00:00:00,Finance
4514,Google Cloud,Consulting,33121,2024-07-07 01:00:00,Marketing
4515,IBM,Software,49503,2024-07-07 02:00:00,Operations
4516,Wipro,Infrastructure,87940,2024-07-07 03:00:00,Operations
4517,Wipro,Software,72279,2024-07-07 04:00:00,Marketing
4518,IBM,Consulting,17494,2024-07-07 05:00:00,Operations
4519,Google Cloud,Software,45185,2024-07-07 06:00:00,HR
4520,Wipro,Consulting,10678,2024-07-07 07:00:00,Operations
4521,Infosys,Consulting,38632,2024-07-07 08:00:00,Finance
4522,IBM,Software,47235,2024-07-07 09:00:00,Operations
4523,Infosys,Infrastructure,2648,2024-07-07 10:00:00,IT
4524,IBM,Cloud,82213,2024-07-07 11:00:00,Operations
4525,AWS,Infrastructure,89301,2024-07-07 12:00:00,Marketing
4526,AWS,Infrastructure,68917,2024-07-07 13:00:00,IT
4527,AWS,Software,17489,2024-07-07 14:00:00,Marketing
4528,Wipro,Infrastructure,78281,2024-07-07 15:00:00,Finance
4529,Infosys,Infrastructure,6818,2024-07-07 16:00:00,HR
4530,Infosys,Cloud,34149,2024-07-07 17:00:00,Finance
4531,Infosys,Infrastructure,28312,2024-07-07 18:00:00,IT
4532,Google Cloud,Cloud,38124,2024-07-07 19:00:00,HR
4533,Infosys,Software,2316,2024-07-07 20:00:00,Operations
4534,Google Cloud,Cloud,71990,2024-07-07 21:00:00,IT
4535,AWS,Consulting,61046,2024-07-07 22:00:00,HR
4536,AWS,Consulting,79643,2024-07-07 23:00:00,Marketing
4537,Wipro,Cloud,70610,2024-07-08 00:00:00,HR
4538,IBM,Consulting,87724,2024-07-08 01:00:00,Marketing
4539,AWS,Software,98504,2024-07-08 02:00:00,Marketing
4540,IBM,Consulting,65042,2024-07-08 03:00:00,HR
4541,IBM,Cloud,24102,2024-07-08 04:00:00,Finance
4542,Wipro,Software,32957,2024-07-08 05:00:00,Finance
4543,Azure,Consulting,13872,2024-07-08 06:00:00,Marketing
4544,Azure,Software,51094,2024-07-08 07:00:00,IT
4545,TCS,Cloud,48719,2024-07-08 08:00:00,HR
4546,Wipro,Consulting,74885,2024-07-08 09:00:00,IT
4547,TCS,Software,20693,2024-07-08 10:00:00,Finance
4548,TCS,Software,51478,2024-07-08 11:00:00,IT
4549,Azure,Consulting,99163,2024-07-08 12:00:00,Operations
4550,Wipro,Software,44677,2024-07-08 13:00:00,Operations
4551,Azure,Software,61012,2024-07-08 14:00:00,Finance
4552,TCS,Cloud,11760,2024-07-08 15:00:00,IT
4553,Wipro,Cloud,12584,2024-07-08 16:00:00,HR
4554,TCS,Cloud,3106,2024-07-08 17:00:00,Finance
4555,Infosys,Cloud,14669,2024-07-08 18:00:00,Operations
4556,IBM,Cloud,26223,2024-07-08 19:00:00,Finance
4557,Wipro,Cloud,61666,2024-07-08 20:00:00,IT
4558,Wipro,Consulting,36706,2024-07-08 21:00:00,IT
4559,IBM,Cloud,69019,2024-07-08 22:00:00,IT
4560,TCS,Software,62585,2024-07-08 23:00:00,Marketing
4561,Infosys,Consulting,28482,2024-07-09 00:00:00,IT
4562,Google Cloud,Software,61369,2024-07-09 01:00:00,Operations
4563,IBM,Cloud,35143,2024-07-09 02:00:00,Operations
4564,Azure,Cloud,25240,2024-07-09 03:00:00,Marketing
4565,TCS,Software,11015,2024-07-09 04:00:00,Operations
4566,IBM,Software,83164,2024-07-09 05:00:00,Operations
4567,IBM,Software,64023,2024-07-09 06:00:00,Finance
4568,Wipro,Infrastructure,52500,2024-07-09 07:00:00,IT
4569,Azure,Infrastructure,64925,2024-07-09 08:00:00,Finance
4570,Azure,Infrastructure,91979,2024-07-09 09:00:00,Finance
4571,Azure,Infrastructure,97355,2024-07-09 10:00:00,Operations
4572,IBM,Consulting,81596,2024-07-09 11:00:00,HR
4573,Google Cloud,Cloud,672923,2024-07-09 12:00:00,IT
4574,AWS,Software,50631,2024-07-09 13:00:00,HR
4575,TCS,Cloud,77190,2024-07-09 14:00:00,Operations
4576,AWS,Software,64652,2024-07-09 15:00:00,Marketing
4577,IBM,Cloud,52087,2024-07-09 16:00:00,Finance
4578,AWS,Consulting,80789,2024-07-09 17:00:00,Operations
4579,IBM,Infrastructure,55909,2024-07-09 18:00:00,Operations
4580,AWS,Cloud,12565,2024-07-09 19:00:00,HR
4581,Azure,Software,28597,2024-07-09 20:00:00,Marketing
4582,Infosys,Cloud,94304,2024-07-09 21:00:00,Finance
4583,Azure,Consulting,66623,2024-07-09 22:00:00,Marketing
4584,Azure,Consulting,10432,2024-07-09 23:00:00,Marketing
4585,Wipro,Cloud,75300,2024-07-10 00:00:00,Marketing
4586,Wipro,Infrastructure,66714,2024-07-10 01:00:00,IT
4587,AWS,Software,92837,2024-07-10 02:00:00,Marketing
4588,IBM,Consulting,50314,2024-07-10 03:00:00,Operations
4589,Azure,Consulting,42965,2024-07-10 04:00:00,IT
4590,AWS,Cloud,98449,2024-07-10 05:00:00,IT
4591,Wipro,Consulting,85268,2024-07-10 06:00:00,Marketing
4592,Infosys,Consulting,68957,2024-07-10 07:00:00,Operations
4593,TCS,Software,44715,2024-07-10 08:00:00,Finance
4594,AWS,Infrastructure,54450,2024-07-10 09:00:00,Marketing
4595,Infosys,Software,87062,2024-07-10 10:00:00,IT
4596,TCS,Infrastructure,62902,2024-07-10 11:00:00,Finance
4597,Google Cloud,Software,29317,2024-07-10 12:00:00,Finance
4598,AWS,Cloud,67753,2024-07-10 13:00:00,IT
4599,AWS,Consulting,36242,2024-07-10 14:00:00,Finance
4600,Google Cloud,Infrastructure,1929,2024-07-10 15:00:00,Operations
4601,Google Cloud,Cloud,99724,2024-07-10 16:00:00,Operations
4602,AWS,Consulting,14580,2024-07-10 17:00:00,Marketing
4603,Google Cloud,Consulting,497224,2024-07-10 18:00:00,Marketing
4604,Azure,Consulting,21742,2024-07-10 19:00:00,Finance
4605,TCS,Software,18833,2024-07-10 20:00:00,IT
4606,TCS,Cloud,97421,2024-07-10 21:00:00,Operations
4607,TCS,Cloud,72347,2024-07-10 22:00:00,HR
4608,Azure,Consulting,75155,2024-07-10 23:00:00,Marketing
4609,IBM,Infrastructure,90791,2024-07-11 00:00:00,Operations
4610,Google Cloud,Cloud,91508,2024-07-11 01:00:00,Finance
4611,Infosys,Software,14527,2024-07-11 02:00:00,Operations
4612,Google Cloud,Infrastructure,59139,2024-07-11 03:00:00,Operations
4613,AWS,Infrastructure,99410,2024-07-11 04:00:00,Finance
4614,Wipro,Infrastructure,70585,2024-07-11 05:00:00,Marketing
4615,TCS,Infrastructure,42057,2024-07-11 06:00:00,Marketing
4616,Google Cloud,Cloud,68439,2024-07-11 07:00:00,HR
4617,Infosys,Consulting,45261,2024-07-11 08:00:00,HR
4618,AWS,Infrastructure,71912,2024-07-11 09:00:00,Marketing
4619,Azure,Software,1042,2024-07-11 10:00:00,Marketing
4620,IBM,Software,23769,2024-07-11 11:00:00,Marketing
4621,Azure,Consulting,68113,2024-07-11 12:00:00,Marketing
4622,Infosys,Cloud,78918,2024-07-11 13:00:00,Operations
4623,AWS,Consulting,23449,2024-07-11 14:00:00,HR
4624,TCS,Infrastructure,39653,2024-07-11 15:00:00,Finance
4625,Google Cloud,Cloud,29859,2024-07-11 16:00:00,IT
4626,AWS,Cloud,9576,2024-07-11 17:00:00,Finance
4627,IBM,Infrastructure,46874,2024-07-11 18:00:00,IT
4628,Azure,Software,78199,2024-07-11 19:00:00,Operations
4629,IBM,Infrastructure,37345,2024-07-11 20:00:00,HR
4630,IBM,Consulting,71780,2024-07-11 21:00:00,IT
4631,Infosys,Infrastructure,70428,2024-07-11 22:00:00,Marketing
4632,Infosys,Software,93648,2024-07-11 23:00:00,Operations
4633,Google Cloud,Infrastructure,5321,2024-07-12 00:00:00,IT
4634,Infosys,Consulting,6776,2024-07-12 01:00:00,Marketing
4635,Infosys,Consulting,17119,2024-07-12 02:00:00,Operations
4636,AWS,Software,31569,2024-07-12 03:00:00,IT
4637,TCS,Consulting,39596,2024-07-12 04:00:00,Marketing
4638,Google Cloud,Consulting,53967,2024-07-12 05:00:00,HR
4639,AWS,Infrastructure,34063,2024-07-12 06:00:00,Operations
4640,TCS,Cloud,99717,2024-07-12 07:00:00,IT
4641,IBM,Consulting,23340,2024-07-12 08:00:00,Marketing
4642,AWS,Consulting,76723,2024-07-12 09:00:00,HR
4643,Wipro,Software,56430,2024-07-12 10:00:00,Marketing
4644,AWS,Software,7668,2024-07-12 11:00:00,HR
4645,Infosys,Infrastructure,81880,2024-07-12 12:00:00,IT
4646,TCS,Infrastructure,9195,2024-07-12 13:00:00,Marketing
4647,Google Cloud,Consulting,83097,2024-07-12 14:00:00,Marketing
4648,Google Cloud,Cloud,58995,2024-07-12 15:00:00,Finance
4649,TCS,Cloud,88834,2024-07-12 16:00:00,Operations
4650,Infosys,Infrastructure,39250,2024-07-12 17:00:00,Marketing
4651,Azure,Software,17076,2024-07-12 18:00:00,HR
4652,AWS,Consulting,16376,2024-07-12 19:00:00,Operations
4653,Infosys,Consulting,56839,2024-07-12 20:00:00,IT
4654,Wipro,Cloud,65723,2024-07-12 21:00:00,Operations
4655,IBM,Infrastructure,44442,2024-07-12 22:00:00,Finance
4656,TCS,Cloud,6392,2024-07-12 23:00:00,IT
4657,AWS,Cloud,28106,2024-07-13 00:00:00,Marketing
4658,Google Cloud,Infrastructure,80845,2024-07-13 01:00:00,IT
4659,IBM,Software,25809,2024-07-13 02:00:00,IT
4660,Azure,Consulting,1693,2024-07-13 03:00:00,Finance
4661,Wipro,Software,95769,2024-07-13 04:00:00,HR
4662,Google Cloud,Infrastructure,60821,2024-07-13 05:00:00,IT
4663,TCS,Infrastructure,75159,2024-07-13 06:00:00,HR
4664,AWS,Consulting,75710,2024-07-13 07:00:00,Operations
4665,TCS,Software,12352,2024-07-13 08:00:00,Finance
4666,IBM,Consulting,53196,2024-07-13 09:00:00,Marketing
4667,AWS,Cloud,72066,2024-07-13 10:00:00,IT
4668,Infosys,Cloud,5992,2024-07-13 11:00:00,HR
4669,Azure,Cloud,54076,2024-07-13 12:00:00,IT
4670,Infosys,Software,24354,2024-07-13 13:00:00,Finance
4671,Infosys,Cloud,4312,2024-07-13 14:00:00,Marketing
4672,TCS,Consulting,46833,2024-07-13 15:00:00,Operations
4673,IBM,Software,5318,2024-07-13 16:00:00,Operations
4674,Azure,Consulting,67003,2024-07-13 17:00:00,HR
4675,AWS,Infrastructure,28192,2024-07-13 18:00:00,Operations
4676,AWS,Software,90199,2024-07-13 19:00:00,HR
4677,Wipro,Consulting,97782,2024-07-13 20:00:00,Marketing
4678,Google Cloud,Consulting,38489,2024-07-13 21:00:00,IT
4679,Wipro,Software,41309,2024-07-13 22:00:00,Finance
4680,Wipro,Infrastructure,29273,2024-07-13 23:00:00,Marketing
4681,AWS,Software,48553,2024-07-14 00:00:00,Marketing
4682,TCS,Cloud,30473,2024-07-14 01:00:00,Operations
4683,Infosys,Cloud,62410,2024-07-14 02:00:00,Operations
4684,IBM,Infrastructure,14679,2024-07-14 03:00:00,Finance
4685,Infosys,Consulting,93981,2024-07-14 04:00:00,IT
4686,Infosys,Consulting,46310,2024-07-14 05:00:00,Marketing
4687,Azure,Consulting,84406,2024-07-14 06:00:00,Operations
4688,AWS,Software,266883,2024-07-14 07:00:00,Marketing
4689,IBM,Software,26992,2024-07-14 08:00:00,IT
4690,TCS,Infrastructure,30433,2024-07-14 09:00:00,HR
4691,Azure,Cloud,541908,2024-07-14 10:00:00,IT
4692,Google Cloud,Consulting,26933,2024-07-14 11:00:00,Marketing
4693,TCS,Cloud,46020,2024-07-14 12:00:00,Marketing
4694,Wipro,Software,30236,2024-07-14 13:00:00,Finance
4695,TCS,Software,59735,2024-07-14 14:00:00,Marketing
4696,TCS,Software,10770,2024-07-14 15:00:00,Operations
4697,Infosys,Cloud,70285,2024-07-14 16:00:00,Finance
4698,TCS,Infrastructure,36271,2024-07-14 17:00:00,Marketing
4699,Wipro,Infrastructure,74391,2024-07-14 18:00:00,IT
4700,Wipro,Software,24439,2024-07-14 19:00:00,Marketing
4701,AWS,Consulting,96826,2024-07-14 20:00:00,IT
4702,TCS,Cloud,12101,2024-07-14 21:00:00,IT
4703,Infosys,Software,93776,2024-07-14 22:00:00,Marketing
4704,TCS,Cloud,83319,2024-07-14 23:00:00,IT
4705,Google Cloud,Cloud,45917,2024-07-15 00:00:00,HR
4706,Google Cloud,Infrastructure,93345,2024-07-15 01:00:00,Finance
4707,Infosys,Software,84459,2024-07-15 02:00:00,Marketing
4708,AWS,Infrastructure,81562,2024-07-15 03:00:00,HR
4709,AWS,Software,42196,2024-07-15 04:00:00,IT
4710,Wipro,Cloud,24569,2024-07-15 05:00:00,IT
4711,Wipro,Infrastructure,42887,2024-07-15 06:00:00,Finance
4712,Azure,Cloud,21893,2024-07-15 07:00:00,HR
4713,Infosys,Software,88971,2024-07-15 08:00:00,HR
4714,TCS,Consulting,56304,2024-07-15 09:00:00,Marketing
4715,IBM,Infrastructure,33399,2024-07-15 10:00:00,IT
4716,Infosys,Infrastructure,26236,2024-07-15 11:00:00,Operations
4717,Azure,Cloud,93735,2024-07-15 12:00:00,Marketing
4718,Wipro,Cloud,86870,2024-07-15 13:00:00,Marketing
4719,Infosys,Consulting,99753,2024-07-15 14:00:00,Marketing
4720,Infosys,Infrastructure,50531,2024-07-15 15:00:00,Finance
4721,Wipro,Software,81570,2024-07-15 16:00:00,Finance
4722,Azure,Software,97621,2024-07-15 17:00:00,Marketing
4723,Wipro,Infrastructure,282675,2024-07-15 18:00:00,Operations
4724,AWS,Infrastructure,57437,2024-07-15 19:00:00,HR
4725,TCS,Infrastructure,61342,2024-07-15 20:00:00,HR
4726,Wipro,Consulting,79179,2024-07-15 21:00:00,IT
4727,Azure,Software,36069,2024-07-15 22:00:00,HR
4728,Google Cloud,Software,74246,2024-07-15 23:00:00,HR
4729,AWS,Cloud,39560,2024-07-16 00:00:00,Operations
4730,Google Cloud,Cloud,59070,2024-07-16 01:00:00,HR
4731,IBM,Infrastructure,43427,2024-07-16 02:00:00,Operations
4732,Wipro,Cloud,61496,2024-07-16 03:00:00,Finance
4733,AWS,Consulting,65557,2024-07-16 04:00:00,Operations
4734,TCS,Software,73752,2024-07-16 05:00:00,Finance
4735,Wipro,Software,78248,2024-07-16 06:00:00,Operations
4736,TCS,Cloud,408569,2024-07-16 07:00:00,Marketing
4737,Infosys,Infrastructure,49534,2024-07-16 08:00:00,Finance
4738,Google Cloud,Cloud,28930,2024-07-16 09:00:00,Finance
4739,AWS,Infrastructure,97728,2024-07-16 10:00:00,HR
4740,TCS,Consulting,90042,2024-07-16 11:00:00,Finance
4741,Azure,Software,8288,2024-07-16 12:00:00,Operations
4742,TCS,Consulting,96547,2024-07-16 13:00:00,Marketing
4743,Azure,Software,82122,2024-07-16 14:00:00,Marketing
4744,Wipro,Consulting,62518,2024-07-16 15:00:00,HR
4745,AWS,Cloud,33400,2024-07-16 16:00:00,Operations
4746,TCS,Consulting,2567,2024-07-16 17:00:00,Operations
4747,IBM,Consulting,48878,2024-07-16 18:00:00,IT
4748,TCS,Cloud,49850,2024-07-16 19:00:00,Finance
4749,IBM,Software,2094,2024-07-16 20:00:00,HR
4750,AWS,Software,12135,2024-07-16 21:00:00,Marketing
4751,TCS,Cloud,80044,2024-07-16 22:00:00,IT
4752,Azure,Consulting,46113,2024-07-16 23:00:00,Operations
4753,TCS,Consulting,59791,2024-07-17 00:00:00,Finance
4754,Google Cloud,Consulting,10684,2024-07-17 01:00:00,Marketing
4755,Wipro,Infrastructure,93783,2024-07-17 02:00:00,IT
4756,Infosys,Software,72727,2024-07-17 03:00:00,Operations
4757,Azure,Consulting,84378,2024-07-17 04:00:00,Marketing
4758,Google Cloud,Software,59552,2024-07-17 05:00:00,Marketing
4759,IBM,Consulting,9046,2024-07-17 06:00:00,Operations
4760,Wipro,Cloud,5934,2024-07-17 07:00:00,Operations
4761,AWS,Cloud,60556,2024-07-17 08:00:00,HR
4762,Azure,Software,47806,2024-07-17 09:00:00,Marketing
4763,Infosys,Software,2354,2024-07-17 10:00:00,Operations
4764,Wipro,Cloud,96352,2024-07-17 11:00:00,IT
4765,IBM,Infrastructure,54046,2024-07-17 12:00:00,Finance
4766,Infosys,Cloud,66064,2024-07-17 13:00:00,HR
4767,AWS,Consulting,58184,2024-07-17 14:00:00,Operations
4768,AWS,Infrastructure,3963,2024-07-17 15:00:00,Finance
4769,IBM,Cloud,28424,2024-07-17 16:00:00,HR
4770,Azure,Infrastructure,81039,2024-07-17 17:00:00,Marketing
4771,IBM,Infrastructure,4042,2024-07-17 18:00:00,Finance
4772,TCS,Infrastructure,96777,2024-07-17 19:00:00,HR
4773,AWS,Software,8139,2024-07-17 20:00:00,Operations
4774,Wipro,Cloud,12226,2024-07-17 21:00:00,Operations
4775,TCS,Software,81298,2024-07-17 22:00:00,HR
4776,Google Cloud,Software,84652,2024-07-17 23:00:00,Marketing
4777,Infosys,Consulting,39108,2024-07-18 00:00:00,HR
4778,TCS,Consulting,71647,2024-07-18 01:00:00,IT
4779,Infosys,Infrastructure,69617,2024-07-18 02:00:00,HR
4780,IBM,Infrastructure,30815,2024-07-18 03:00:00,HR
4781,TCS,Consulting,8802,2024-07-18 04:00:00,Operations
4782,IBM,Consulting,43230,2024-07-18 05:00:00,Marketing
4783,Google Cloud,Cloud,64372,2024-07-18 06:00:00,HR
4784,AWS,Infrastructure,55020,2024-07-18 07:00:00,Finance
4785,Google Cloud,Infrastructure,84449,2024-07-18 08:00:00,Operations
4786,AWS,Consulting,18465,2024-07-18 09:00:00,Operations
4787,IBM,Cloud,8994,2024-07-18 10:00:00,HR
4788,AWS,Consulting,4531,2024-07-18 11:00:00,Finance
4789,Infosys,Consulting,10343,2024-07-18 12:00:00,HR
4790,Wipro,Software,60066,2024-07-18 13:00:00,Finance
4791,Google Cloud,Infrastructure,7229,2024-07-18 14:00:00,Operations
4792,TCS,Cloud,95311,2024-07-18 15:00:00,Finance
4793,Google Cloud,Software,93302,2024-07-18 16:00:00,HR
4794,Infosys,Infrastructure,83124,2024-07-18 17:00:00,IT
4795,AWS,Consulting,89704,2024-07-18 18:00:00,IT
4796,Infosys,Cloud,45789,2024-07-18 19:00:00,Finance
4797,Azure,Infrastructure,45069,2024-07-18 20:00:00,HR
4798,Azure,Consulting,88402,2024-07-18 21:00:00,Marketing
4799,TCS,Software,10524,2024-07-18 22:00:00,IT
4800,Infosys,Cloud,89074,2024-07-18 23:00:00,Operations
4801,IBM,Infrastructure,87762,2024-07-19 00:00:00,HR
4802,TCS,Software,64103,2024-07-19 01:00:00,HR
4803,IBM,Consulting,9103,2024-07-19 02:00:00,IT
4804,TCS,Consulting,59581,2024-07-19 03:00:00,Marketing
4805,Azure,Infrastructure,84938,2024-07-19 04:00:00,Operations
4806,TCS,Consulting,55203,2024-07-19 05:00:00,Marketing
4807,Azure,Cloud,16090,2024-07-19 06:00:00,Operations
4808,AWS,Infrastructure,16915,2024-07-19 07:00:00,IT
4809,IBM,Software,42477,2024-07-19 08:00:00,HR
4810,Infosys,Infrastructure,57987,2024-07-19 09:00:00,Operations
4811,TCS,Infrastructure,54238,2024-07-19 10:00:00,HR
4812,Azure,Software,88047,2024-07-19 11:00:00,Finance
4813,Google Cloud,Consulting,16029,2024-07-19 12:00:00,Finance
4814,IBM,Software,97367,2024-07-19 13:00:00,IT
4815,TCS,Cloud,90067,2024-07-19 14:00:00,IT
4816,Wipro,Consulting,54520,2024-07-19 15:00:00,IT
4817,AWS,Infrastructure,71053,2024-07-19 16:00:00,Finance
4818,AWS,Consulting,52464,2024-07-19 17:00:00,Operations
4819,Google Cloud,Consulting,22961,2024-07-19 18:00:00,Marketing
4820,Azure,Cloud,27835,2024-07-19 19:00:00,IT
4821,TCS,Consulting,28725,2024-07-19 20:00:00,Marketing
4822,IBM,Consulting,26357,2024-07-19 21:00:00,Marketing
4823,Azure,Consulting,2244,2024-07-19 22:00:00,Finance
4824,AWS,Infrastructure,68952,2024-07-19 23:00:00,Operations
4825,Azure,Consulting,49061,2024-07-20 00:00:00,Finance
4826,AWS,Software,7490,2024-07-20 01:00:00,IT
4827,Azure,Consulting,78219,2024-07-20 02:00:00,Finance
4828,Google Cloud,Cloud,6839,2024-07-20 03:00:00,Finance
4829,Infosys,Consulting,25992,2024-07-20 04:00:00,Finance
4830,Google Cloud,Consulting,45938,2024-07-20 05:00:00,IT
4831,Google Cloud,Infrastructure,57249,2024-07-20 06:00:00,IT
4832,Infosys,Software,45735,2024-07-20 07:00:00,Finance
4833,Infosys,Consulting,51734,2024-07-20 08:00:00,Finance
4834,TCS,Software,48080,2024-07-20 09:00:00,Marketing
4835,IBM,Cloud,75460,2024-07-20 10:00:00,Operations
4836,IBM,Infrastructure,82457,2024-07-20 11:00:00,Marketing
4837,TCS,Software,25260,2024-07-20 12:00:00,Operations
4838,Google Cloud,Infrastructure,60607,2024-07-20 13:00:00,Operations
4839,Google Cloud,Consulting,62852,2024-07-20 14:00:00,Finance
4840,AWS,Cloud,29380,2024-07-20 15:00:00,Marketing
4841,AWS,Infrastructure,85347,2024-07-20 16:00:00,Operations
4842,IBM,Consulting,72257,2024-07-20 17:00:00,Operations
4843,TCS,Software,42191,2024-07-20 18:00:00,IT
4844,Wipro,Cloud,5930,2024-07-20 19:00:00,Operations
4845,Wipro,Cloud,5353,2024-07-20 20:00:00,Finance
4846,TCS,Software,8832,2024-07-20 21:00:00,HR
4847,AWS,Software,50554,2024-07-20 22:00:00,IT
4848,IBM,Cloud,89487,2024-07-20 23:00:00,HR
4849,IBM,Infrastructure,55017,2024-07-21 00:00:00,Finance
4850,AWS,Cloud,58298,2024-07-21 01:00:00,HR
4851,Wipro,Software,52389,2024-07-21 02:00:00,Operations
4852,Azure,Infrastructure,74306,2024-07-21 03:00:00,HR
4853,Azure,Consulting,26525,2024-07-21 04:00:00,Marketing
4854,AWS,Cloud,83092,2024-07-21 05:00:00,Finance
4855,Azure,Software,81630,2024-07-21 06:00:00,Marketing
4856,Infosys,Consulting,74471,2024-07-21 07:00:00,HR
4857,TCS,Cloud,69211,2024-07-21 08:00:00,Marketing
4858,TCS,Cloud,32280,2024-07-21 09:00:00,IT
4859,AWS,Infrastructure,12240,2024-07-21 10:00:00,HR
4860,Google Cloud,Software,66092,2024-07-21 11:00:00,Marketing
4861,Wipro,Consulting,70541,2024-07-21 12:00:00,Operations
4862,AWS,Cloud,63851,2024-07-21 13:00:00,HR
4863,Azure,Infrastructure,7544,2024-07-21 14:00:00,IT
4864,Wipro,Consulting,58981,2024-07-21 15:00:00,Operations
4865,Google Cloud,Consulting,18332,2024-07-21 16:00:00,HR
4866,Azure,Cloud,27836,2024-07-21 17:00:00,Operations
4867,IBM,Consulting,15388,2024-07-21 18:00:00,HR
