transaction_id,transaction_type,amount,budget_amount,sender,receiver,sender_old_balance,sender_new_balance,receiver_old_balance,receiver_new_balance,is_fraud,date,month,currency
T0000958,TRANSFER,1851.38,1779.0905116634078,C4706297,C4979336,369265.8,367414.42,280335.38,282186.76,0,2023-01-01,January,INR
T0000959,CASH_OUT,29549.58,31590.190751534883,C2380993,C4060553,443511.3,413961.72,180242.15,209791.73,0,2023-01-01,January,INR
T0000960,TRANSFER,47277.77,45491.845165583836,C4679047,C7347159,463293.86,416016.09,22203.5,69481.27,0,2023-01-01,January,INR
T0000961,PAYMENT,160194.48,161857.60047789328,C8561033,C1730706,330087.91,169893.43,55466.57,215661.05,0,2023-01-01,January,INR
T0000962,CASH_IN,126021.89,134291.442576237,C2958656,M8544911,98698.21,0.0,69655.16,195677.05,0,2023-01-01,January,INR
T0000963,CASH_IN,42111.36,43990.78667227396,C9542283,C9134607,42648.29,536.93,182418.15,224529.51,0,2023-01-01,January,INR
T0000964,PAYMENT,2914.29,3125.791489462503,C6294755,M6066839,116012.48,113098.19,303666.48,306580.77,0,2023-01-01,January,INR
T0000965,PAYMENT,37825.22,40207.31007615884,C6414159,C5925473,480978.59,443153.37,153795.06,191620.28,0,2023-01-01,January,INR
T0000966,CASH_OUT,58992.28,56353.52301065511,C3853367,C7299828,481172.6,422180.32,32763.82,91756.1,0,2023-01-01,January,INR
T0000967,CASH_OUT,93431.29,102642.4318252682,C9284112,C2791668,190959.44,97528.15,132404.37,225835.66,0,2023-01-01,January,INR
T0000968,TRANSFER,122577.95,133291.2243946314,C1324538,C7747563,162895.77,40317.82,204340.83,326918.78,0,2023-01-01,January,INR
T0000969,TRANSFER,26767.8,26393.98564527646,C3688041,M2968056,255005.29,228237.49,496134.96,522902.76,0,2023-01-01,January,INR
T0000970,CASH_OUT,3812.33,3467.0926200905947,C4765599,M7087543,145844.05,142031.72,196493.45,200305.78,0,2023-01-01,January,INR
T0000971,TRANSFER,90031.1,86492.81786671159,C5295478,C3750201,489831.23,399800.13,44597.71,134628.81,0,2023-01-01,January,INR
T0000972,PAYMENT,9159.36,9775.14840852874,C5267193,C7715201,110610.7,101451.34,290557.41,299716.77,0,2023-01-01,January,INR
T0000973,PAYMENT,51959.6,56645.009329798326,C2331319,M8119515,184571.34,132611.74,459820.04,511779.64,0,2023-01-01,January,INR
T0000974,TRANSFER,14319.68,15269.567249995234,C3030335,M2877807,214685.44,200365.76,393347.85,407667.53,0,2023-01-01,January,INR
T0000975,CASH_IN,13366.29,13090.258031199131,C1857178,C6556911,62532.01,49165.72,418109.15,431475.44,0,2023-01-01,January,INR
T0000976,TRANSFER,119930.63,109293.6586050753,C6152120,C5485370,191412.41,71481.78,464115.9,584046.53,0,2023-01-01,January,INR
T0000977,TRANSFER,41261.19,41406.28781348361,C4157818,C3646361,428365.36,387104.17,318271.75,359532.94,0,2023-01-01,January,INR
T0000978,CASH_IN,92482.14,90195.65797564675,C6091946,M6294416,70180.5,0.0,497461.37,589943.51,0,2023-01-01,January,INR
T0000979,TRANSFER,21010.52,19426.21076005058,C6307428,C9933971,292010.98,271000.46,16640.78,37651.3,0,2023-01-01,January,INR
T0000980,TRANSFER,32669.39,30094.083851198156,C7318018,C1022301,203318.57,170649.18,417419.84,450089.23,0,2023-01-01,January,INR
T0000981,PAYMENT,38994.9,36288.94159489622,C5923319,C9611884,85268.36,46273.46,428505.33,467500.23,0,2023-01-01,January,INR
T0000982,CASH_OUT,88216.47,83026.23058168517,C6831535,M8703661,6168.08,0.0,458350.2,546566.67,0,2023-01-01,January,INR
T0000983,CASH_OUT,30572.04,32123.793651715518,C6284350,C5764362,136671.65,106099.61,239084.73,269656.77,0,2023-01-01,January,INR
T0000984,CASH_OUT,39384.65,38452.83651789114,C6871896,C6490219,30914.48,0.0,393877.96,433262.61,0,2023-01-01,January,INR
T0000985,PAYMENT,38118.08,37637.32052036605,C6549794,M4322720,188384.24,150266.16,97540.2,135658.28,0,2023-01-01,January,INR
T0000986,TRANSFER,44927.46,45811.46469844013,C3845927,C2162226,405104.93,360177.47,301565.11,346492.57,0,2023-01-01,January,INR
T0000987,PAYMENT,5226.64,5707.6304076970555,C3216559,M6143284,359842.63,354615.99,179322.58,184549.22,0,2023-01-01,January,INR
T0000988,DEBIT,21365.68,22461.607125741797,C8086889,M8347212,473691.86,452326.18,298086.83,319452.51,0,2023-01-01,January,INR
T0000989,PAYMENT,2069.06,2129.3576281754076,C4084317,M3079978,213507.71,211438.65,337780.25,339849.31,0,2023-01-01,January,INR
T0000990,CASH_OUT,1699.97,1782.8714624338568,C5942298,C7453511,353900.7,352200.73,173534.33,175234.3,0,2023-01-01,January,INR
T0000991,CASH_OUT,162899.04,170043.54823387956,C2772757,M7732467,332670.86,169771.82,108119.15,271018.19,0,2023-01-01,January,INR
T0000992,PAYMENT,4237.39,4398.622063208909,C4882763,M7824695,108523.15,104285.76,160843.95,165081.34,0,2023-01-01,January,INR
T0000993,TRANSFER,50781.3,50744.80977149162,C5766972,C4060000,151791.25,101009.95,331978.62,382759.92,0,2023-01-01,January,INR
T0000994,PAYMENT,21504.97,21792.47889059957,C6634111,C4528381,264914.77,243409.8,338437.12,359942.09,0,2023-01-01,January,INR
T0000995,TRANSFER,11966.27,11874.10929804481,C5737389,M4745909,398328.66,386362.39,370658.47,382624.74,0,2023-01-01,January,INR
T0000996,DEBIT,75371.27,73787.8477039447,C4245915,M8687821,230906.37,155535.1,63268.3,138639.57,0,2023-01-01,January,INR
T0000997,TRANSFER,8927.11,8517.834272211194,C9655940,C9104049,113870.77,104943.66,409258.7,418185.81,0,2023-01-01,January,INR
T0000998,DEBIT,94770.32,92026.02175037224,C5614652,C4726247,496732.85,401962.53,344073.9,438844.22,0,2023-01-01,January,INR
T0000999,PAYMENT,21793.57,21482.051042382234,C8274702,C9729793,57789.4,35995.83,15252.54,37046.11,0,2023-01-01,January,INR
T0001000,TRANSFER,2814.17,2858.8474280250384,C7630350,C6134581,477944.45,475130.28,167798.92,170613.09,0,2023-01-01,January,INR
T0001001,CASH_IN,18046.26,18045.809194330173,C6024854,M4465520,404523.14,386476.88,233355.63,251401.89,0,2023-01-01,January,INR
T0001002,CASH_IN,48674.23,44857.673445750166,C8977625,C1005780,419446.76,370772.53,180308.75,228982.98,0,2023-01-01,January,INR
T0001003,PAYMENT,20176.21,19530.464973394668,C2154411,M6499682,397458.79,377282.58,58708.44,78884.65,0,2023-01-01,January,INR
T0001004,CASH_OUT,9007.55,8784.511295620521,C9289513,C6803857,104085.47,95077.92,103673.14,112680.69,0,2023-01-01,January,INR
T0001005,CASH_IN,18975.31,19760.606867014027,C8652033,C9715441,316291.19,297315.88,12280.7,31256.01,0,2023-01-01,January,INR
T0001006,CASH_OUT,8322.36,8044.213553431293,C5532695,M7463581,378374.91,370052.55,46538.58,54860.94,0,2023-01-01,January,INR
T0001007,CASH_OUT,94852.43,85518.11268816695,C7600526,M1267068,372842.9,277990.47,133150.06,228002.49,0,2023-01-01,January,INR
T0001008,PAYMENT,33216.38,30455.013465689506,C5682475,C6103983,135782.69,102566.31,409985.13,443201.51,0,2023-01-01,January,INR
T0001010,CASH_OUT,141157.2,132362.9795191352,C8198832,M5469028,164061.49,22904.29,212248.95,353406.15,0,2023-01-01,January,INR
T0001011,TRANSFER,11639.33,11626.811694054943,C3213296,M4864160,239922.24,228282.91,331081.47,342720.8,0,2023-01-01,January,INR
T0001012,PAYMENT,8685.72,8814.625416887175,C3830055,C8289427,286890.37,278204.65,270755.28,279441.0,0,2023-01-01,January,INR
T0001013,PAYMENT,11719.69,12735.641570472608,C5673623,C6502345,418475.18,406755.49,65756.96,77476.65,0,2023-01-01,January,INR
T0001015,TRANSFER,75096.81,68053.34084997312,C4455334,M5176936,338075.26,262978.45,111261.18,186357.99,0,2023-01-01,January,INR
T0001016,TRANSFER,160395.54,156569.48141495552,C5447274,M3502666,131744.65,0.0,299976.26,460371.8,0,2023-01-01,January,INR
T0001017,TRANSFER,5214.83,5520.895642988139,C1374987,C5671819,239440.25,234225.42,230812.18,236027.01,0,2023-01-01,January,INR
T0001018,PAYMENT,13872.58,13208.256703143352,C2042710,C9631659,167717.94,153845.36,193792.53,207665.11,0,2023-01-01,January,INR
T0001019,CASH_IN,8603.32,9334.55586509989,C1503525,C6424030,117464.09,108860.77,278319.59,286922.91,0,2023-01-01,January,INR
T0001020,CASH_OUT,61679.64,62037.51401207002,C1648532,M7365404,5122.68,0.0,485057.89,546737.53,0,2023-01-01,January,INR
T0001021,PAYMENT,10873.58,9987.26947456882,C8816683,M2117196,169730.99,158857.41,157096.73,167970.31,0,2023-01-01,January,INR
T0001022,TRANSFER,115514.47,109546.31187270777,C8577938,M9891449,128058.13,12543.66,260097.72,375612.19,0,2023-01-01,January,INR
T0001023,TRANSFER,19932.5,21552.211757166955,C8396975,C3202323,285951.16,266018.66,240185.01,260117.51,0,2023-01-01,January,INR
T0001024,CASH_OUT,101488.33,111463.8158817894,C1500111,C9741350,31150.89,0.0,358321.52,459809.85,0,2023-01-01,January,INR
T0001025,CASH_OUT,20231.58,21700.457014349566,C1698804,C5011852,135259.8,115028.22,365145.13,385376.71,0,2023-01-01,January,INR
T0001026,CASH_OUT,5739.21,5533.375167064231,C3525502,C9270186,22384.74,16645.53,364535.36,370274.57,0,2023-01-01,January,INR
T0001027,CASH_OUT,55514.76,58499.444592587024,C6087655,C9026308,320708.95,265194.19,100759.79,156274.55,0,2023-01-01,January,INR
T0001028,PAYMENT,18254.59,17240.465904103155,C4007170,C7798343,284094.78,265840.19,224546.57,242801.16,0,2023-01-01,January,INR
T0001029,PAYMENT,6386.52,6239.0198558466445,C5388040,M9247668,168740.01,162353.49,405587.35,411973.87,0,2023-01-01,January,INR
T0001030,PAYMENT,16592.47,17246.771251752645,C2556949,C6484863,73667.3,57074.83,190765.09,207357.56,0,2023-01-01,January,INR
T0001031,TRANSFER,20205.48,22100.355326173376,C7577001,M8638970,478959.92,458754.44,492127.56,512333.04,0,2023-01-01,January,INR
T0001032,TRANSFER,261979.63,258793.86740956616,C3825040,C2549535,292196.22,30216.59,182393.37,444373.0,0,2023-01-01,January,INR
T0001033,CASH_OUT,49684.22,49642.84716532659,C1598867,M1632557,339556.68,289872.46,248833.41,298517.63,0,2023-01-01,January,INR
T0001034,PAYMENT,7101.17,6703.743830546272,C7684232,C5890162,265674.38,258573.21,237262.8,244363.97,0,2023-01-01,January,INR
T0001035,CASH_OUT,16061.73,15750.847964779952,C9125094,C8288625,403266.62,387204.89,216831.9,232893.63,0,2023-01-01,January,INR
T0001036,PAYMENT,35601.8,32490.335173491763,C1132145,M7888387,448190.02,412588.22,422815.68,458417.48,0,2023-01-01,January,INR
T0001037,TRANSFER,14031.28,15037.563821118192,C4930056,C5751059,191355.27,177323.99,77637.62,91668.9,0,2023-01-01,January,INR
T0001038,CASH_OUT,19338.25,17494.675023974305,C8444559,C5687713,345012.66,325674.41,283832.35,303170.6,0,2023-01-01,January,INR
T0001039,PAYMENT,9519.26,9868.663647427222,C7355482,M6488603,114943.74,105424.48,309300.79,318820.05,0,2023-01-01,January,INR
T0001040,PAYMENT,4340.16,4143.309179956664,C8708931,C8814151,325927.52,321587.36,425610.65,429950.81,0,2023-01-01,January,INR
T0001041,TRANSFER,103703.97,103208.46065125681,C4736889,C8576351,199577.81,95873.84,304600.08,408304.05,0,2023-01-01,January,INR
T0001042,CASH_OUT,18092.55,17302.117031085374,C4350353,C1986902,3390.8,0.0,480010.17,498102.72,0,2023-01-01,January,INR
T0001043,PAYMENT,37233.19,36489.05243921454,C7382582,M6361669,477763.93,440530.74,436083.86,473317.05,0,2023-01-01,January,INR
T0001044,CASH_IN,14791.85,14930.236295845514,C2382515,M4428462,434220.77,419428.92,174369.97,189161.82,0,2023-01-01,January,INR
T0001045,DEBIT,120202.59,123589.74059361708,C3154791,C8194709,145418.28,25215.69,429953.22,550155.81,0,2023-01-01,January,INR
T0001046,CASH_IN,32047.14,34869.122333591484,C6407563,C5553679,498878.66,466831.52,479238.91,511286.05,0,2023-01-01,January,INR
T0001047,PAYMENT,5228.29,5052.82953054892,C7016090,M9922087,158563.84,153335.55,128598.59,133826.88,0,2023-01-01,January,INR
T0001048,CASH_OUT,34418.21,35002.33874032167,C2077052,M4890927,229422.09,195003.88,305104.4,339522.61,0,2023-01-01,January,INR
T0001049,PAYMENT,42731.93,46165.20253479048,C5574791,M7111997,425629.51,382897.58,140901.96,183633.89,0,2023-01-01,January,INR
T0001050,CASH_IN,4259.16,4080.472741429956,C4284273,M1977278,152298.18,148039.02,324783.64,329042.8,0,2023-01-01,January,INR
T0001051,TRANSFER,77756.39,83433.38374037712,C5515700,C9391240,225270.14,147513.75,46821.4,124577.79,0,2023-01-01,January,INR
T0001052,PAYMENT,32623.72,35609.1498698391,C9625861,C2381754,332793.58,300169.86,367094.01,399717.73,0,2023-01-01,January,INR
T0001053,PAYMENT,7863.57,8410.078215751328,C1689494,M4405345,65233.78,57370.21,209909.91,217773.48,0,2023-01-01,January,INR
T0001054,CASH_IN,125849.14,127607.51680276178,C9959179,C8538554,211175.18,85326.04,293653.59,419502.73,0,2023-01-01,January,INR
T0001055,CASH_IN,65441.85,68348.98037018203,C5046207,M9706771,154704.97,89263.12,12931.2,78373.05,0,2023-01-01,January,INR
T0001056,TRANSFER,46170.76,45995.91935221236,C7948943,C5359457,338387.15,292216.39,347720.73,393891.49,0,2023-01-01,January,INR
T0001057,TRANSFER,2005.97,2044.988445210407,C4820235,M5362488,67984.7,65978.73,247995.68,250001.65,0,2023-01-01,January,INR
T0001058,CASH_OUT,151720.03,166117.47393523308,C3798653,M1438501,116365.74,0.0,312625.5,464345.53,0,2023-01-01,January,INR
T0001059,CASH_IN,24075.94,22877.538688553508,C7935396,C9809857,355688.1,331612.16,157833.99,181909.93,0,2023-01-01,January,INR
T0001060,CASH_OUT,20192.52,21373.972724568885,C7188984,M1148421,78112.18,57919.66,72910.09,93102.61,0,2023-01-01,January,INR
T0001061,TRANSFER,2672.6,2675.931743206938,C2296521,C1234774,211009.63,208337.03,217714.47,220387.07,0,2023-01-01,January,INR
T0001062,CASH_OUT,15375.82,14382.152261516572,C7348656,M5261278,356440.36,341064.54,471989.56,487365.38,0,2023-01-01,January,INR
T0001063,CASH_IN,91003.07,93615.50205954465,C7777695,C1032697,382734.19,291731.12,113897.01,204900.08,0,2023-01-01,January,INR
T0001064,PAYMENT,89645.22,94888.15487405128,C4490574,C2479408,47440.59,0.0,337919.51,427564.73,0,2023-01-01,January,INR
T0001065,TRANSFER,4481.77,4543.39955367378,C9330844,C6649478,425997.8,421516.03,24921.77,29403.54,0,2023-01-01,January,INR
T0001066,PAYMENT,24790.78,26463.8244668336,C6767997,M7346132,361986.15,337195.37,359049.89,383840.67,0,2023-01-01,January,INR
T0001067,TRANSFER,61051.73,59413.9393685426,C4002654,M3683560,169647.29,108595.56,119218.59,180270.32,0,2023-01-01,January,INR
T0001068,CASH_OUT,32731.83,35440.50872436923,C1096548,C8157910,381901.43,349169.6,225758.53,258490.36,0,2023-01-01,January,INR
T0001069,PAYMENT,12504.08,12875.001279167407,C7074642,C6469438,364149.43,351645.35,183876.55,196380.63,0,2023-01-01,January,INR
T0001070,TRANSFER,47463.11,50340.88687735051,C2881518,C3054670,300445.61,252982.5,56420.17,103883.28,0,2023-01-01,January,INR
T0001071,PAYMENT,32424.25,30952.0925869374,C7808737,M7411986,279240.59,246816.34,172790.98,205215.23,0,2023-01-01,January,INR
T0001072,CASH_IN,35184.52,34805.43010254288,C5725794,C6329591,367351.74,332167.22,175062.48,210247.0,0,2023-01-01,January,INR
T0001073,CASH_IN,8587.17,9290.660869914527,C5200538,C8309012,499629.95,491042.78,261052.82,269639.99,0,2023-01-01,January,INR
T0001074,TRANSFER,25661.85,23356.87979652934,C2473761,C2390001,289276.12,263614.27,486175.77,511837.62,0,2023-01-01,January,INR
T0001075,CASH_OUT,68191.61,66882.08169168643,C7403546,M3077692,404358.94,336167.33,235008.76,303200.37,0,2023-01-01,January,INR
T0001076,PAYMENT,32636.19,34465.896596958,C2493161,M3732243,372136.86,339500.67,457213.08,489849.27,0,2023-01-01,January,INR
T0001077,CASH_IN,46248.65,48503.87005418017,C4759783,M4072733,427904.2,381655.55,230778.83,277027.48,0,2023-01-01,January,INR
T0001078,CASH_OUT,21842.83,23378.917543322812,C8526737,M8999158,477262.43,455419.6,53771.65,75614.48,0,2023-01-01,January,INR
T0001079,PAYMENT,78012.18,81747.25237584367,C9283291,C7592872,96541.6,18529.42,115076.45,193088.63,0,2023-01-01,January,INR
T0001080,DEBIT,5719.57,6231.0049687245155,C9902196,M5896882,82729.82,77010.25,203758.84,209478.41,0,2023-01-01,January,INR
T0001081,PAYMENT,58617.51,58597.10589366538,C9622106,C5864083,293175.91,234558.4,162684.39,221301.9,0,2023-01-01,January,INR
T0001082,CASH_OUT,9583.01,9821.22414989269,C6003724,M8972997,224647.53,215064.52,432914.64,442497.65,0,2023-01-01,January,INR
T0001083,PAYMENT,14109.45,15090.63740302352,C2804324,C5021153,285361.35,271251.9,339322.8,353432.25,0,2023-01-01,January,INR
T0001084,CASH_OUT,107744.56,112090.78052965084,C8551626,M3027230,399021.37,291276.81,289154.23,396898.79,0,2023-01-01,January,INR
T0001085,PAYMENT,25592.76,23555.866622504258,C8214673,C2232091,465857.24,440264.48,245614.78,271207.54,0,2023-01-01,January,INR
T0001086,PAYMENT,28511.84,27753.40482739006,C9912893,M3970218,208707.91,180196.07,198635.31,227147.15,0,2023-01-01,January,INR
T0001087,TRANSFER,50974.26,51510.41540555528,C6858530,C6879639,358966.32,307992.06,306096.22,357070.48,0,2023-01-01,January,INR
T0001088,DEBIT,58063.58,61021.542497081944,C2274362,C5238568,98399.59,40336.01,62303.58,120367.16,0,2023-01-01,January,INR
T0001089,PAYMENT,49962.79,50398.141458338585,C5526119,C4796043,267275.97,217313.18,81266.59,131229.38,0,2023-01-01,January,INR
T0001090,CASH_OUT,39607.64,41806.25408700047,C5034210,C5320720,10902.39,0.0,151558.18,191165.82,0,2023-01-01,January,INR
T0001091,TRANSFER,380.28,405.9572263418629,C8586524,C9773872,251875.28,251495.0,85592.31,85972.59,0,2023-01-01,January,INR
T0001092,CASH_IN,8260.99,7872.935397925158,C4533154,M9978830,272668.23,264407.24,338549.36,346810.35,0,2023-01-01,January,INR
T0001093,PAYMENT,15749.76,16115.463672748347,C3957334,C2451631,367722.67,351972.91,12384.16,28133.92,0,2023-01-01,January,INR
T0001094,TRANSFER,90297.74,91329.12760341233,C1720443,M2030007,324742.4,234444.66,80088.75,170386.49,0,2023-01-01,January,INR
T0001095,DEBIT,126907.92,119986.79994290875,C8519108,M3198774,179198.37,52290.45,451304.05,578211.97,0,2023-01-01,January,INR
T0001096,PAYMENT,32467.06,32401.334263187513,C7797970,C8667684,2865.45,0.0,498771.57,531238.63,0,2023-01-01,January,INR
T0001097,TRANSFER,23005.08,23228.543454393224,C1371049,M5135636,57742.94,34737.86,243795.24,266800.32,0,2023-01-01,January,INR
T0001098,CASH_IN,160620.18,170814.41757534872,C4904010,M8773137,486530.33,325910.15,247685.04,408305.22,0,2023-01-01,January,INR
T0001099,PAYMENT,35225.57,34950.73569714357,C5317462,C6820759,461166.58,425941.01,386699.38,421924.95,0,2023-01-01,January,INR
T0001100,TRANSFER,61671.86,56502.72182860384,C5223941,M5978787,162546.58,100874.72,18094.79,79766.65,0,2023-01-01,January,INR
T0001101,PAYMENT,41113.69,41009.22799300239,C9270380,C3533633,129426.47,88312.78,213510.74,254624.43,0,2023-01-01,January,INR
T0001102,CASH_IN,22697.95,24232.10872758181,C2356056,C4096334,218208.15,195510.2,49913.94,72611.89,0,2023-01-01,January,INR
T0001103,CASH_IN,28198.49,28600.349231980756,C3757100,C2329459,344970.01,316771.52,200463.19,228661.68,0,2023-01-01,January,INR
T0001104,CASH_OUT,51686.49,49814.04588059568,C2628339,C5673034,178413.84,126727.35,491910.92,543597.41,0,2023-01-01,January,INR
T0001105,CASH_OUT,117491.69,127383.80762391452,C3196760,C3523362,33646.92,0.0,376816.64,494308.33,0,2023-01-01,January,INR
T0001106,TRANSFER,28493.12,26530.806716063304,C9163931,M3632209,201397.55,172904.43,492522.94,521016.06,0,2023-01-01,January,INR
T0001107,PAYMENT,26057.34,25155.118425883968,C9466498,M1355921,130294.5,104237.16,373024.31,399081.65,0,2023-01-01,January,INR
T0001108,PAYMENT,2756.4,2721.7436122502754,C1401841,M8191966,162465.01,159708.61,304055.04,306811.44,0,2023-01-01,January,INR
T0001109,PAYMENT,6437.01,6743.38320887155,C6688826,C9453352,81478.62,75041.61,377110.42,383547.43,0,2023-01-01,January,INR
T0001110,PAYMENT,456.23,486.8655517943073,C3095670,C5484511,329420.03,328963.8,329545.84,330002.07,0,2023-01-01,January,INR
T0001111,CASH_OUT,6746.96,6151.285038161463,C2733049,M5824289,263315.47,256568.51,232033.01,238779.97,0,2023-01-01,January,INR
T0001112,PAYMENT,74437.21,78784.8763390742,C3628533,C9332578,135431.56,60994.35,146273.17,220710.38,0,2023-01-01,January,INR
T0001113,PAYMENT,65356.6,68239.19748483431,C2749483,M5603343,276931.24,211574.64,260089.03,325445.63,0,2023-01-01,January,INR
T0001114,TRANSFER,74518.56,80400.34429105153,C5411777,C6604221,246353.92,171835.36,129246.74,203765.3,0,2023-01-01,January,INR
T0001115,PAYMENT,1468.83,1586.4665356428563,C9960494,M4852857,397987.43,396518.6,243338.17,244807.0,0,2023-01-01,January,INR
T0001116,PAYMENT,54496.11,57520.92267451425,C6278005,M5628873,477992.13,423496.02,73067.7,127563.81,0,2023-01-01,January,INR
T0001117,PAYMENT,15682.68,14710.989566489689,C7509187,M5696777,65335.25,49652.57,282697.55,298380.23,0,2023-01-01,January,INR
T0001118,PAYMENT,31690.64,30510.933784738903,C5439609,M7399623,441956.74,410266.1,122641.85,154332.49,0,2023-01-01,January,INR
T0001119,TRANSFER,107752.69,117155.61425018312,C1125165,M6437686,352398.47,244645.78,146804.05,254556.74,0,2023-01-01,January,INR
T0001120,CASH_OUT,40630.94,41428.71469119283,C1757037,M5535396,346276.77,305645.83,249514.07,290145.01,0,2023-01-01,January,INR
T0001121,CASH_IN,6228.14,6276.42145605586,C3419853,M1682574,187150.45,180922.31,81263.13,87491.27,0,2023-01-01,January,INR
T0001122,CASH_OUT,24508.82,26546.529567667832,C3193006,M9140556,171954.1,147445.28,481189.94,505698.76,0,2023-01-01,January,INR
T0001123,CASH_OUT,155266.96,166887.09500735792,C8565214,C8994506,2819.74,0.0,223472.16,378739.12,0,2023-01-01,January,INR
T0001124,CASH_IN,114161.94,119356.22044102711,C8592294,C2660013,491102.44,376940.5,176139.61,290301.55,0,2023-01-01,January,INR
T0001125,TRANSFER,77543.81,83472.07000916197,C8687091,M3639805,303252.92,225709.11,14598.3,92142.11,0,2023-01-01,January,INR
T0001126,CASH_OUT,6727.18,6207.6196763779835,C6738297,M9760137,201164.31,194437.13,421627.18,428354.36,0,2023-01-01,January,INR
T0001127,TRANSFER,8282.87,8709.510638926276,C6005557,M3889560,271884.41,263601.54,312916.96,321199.83,0,2023-01-01,January,INR
T0001128,PAYMENT,5046.53,5516.503449918512,C6842340,M8309714,20263.52,15216.99,208202.58,213249.11,0,2023-01-01,January,INR
T0001129,PAYMENT,7040.63,6405.532494608045,C4661261,M8071735,86825.48,79784.85,122766.4,129807.03,0,2023-01-01,January,INR
T0001130,PAYMENT,599.69,566.4726493844652,C7031828,C8746599,311679.96,311080.27,372568.71,373168.4,0,2023-01-01,January,INR
T0001131,CASH_OUT,91998.1,97407.00664713596,C8149983,M1144006,257130.86,165132.76,472737.29,564735.39,0,2023-01-01,January,INR
T0001132,PAYMENT,59589.47,59828.38998068508,C7866126,C5346170,393537.41,333947.94,190404.85,249994.32,0,2023-01-01,January,INR
T0001133,CASH_OUT,77586.33,71171.77704789906,C6524472,C6089600,329371.35,251785.02,67438.03,145024.36,0,2023-01-01,January,INR
T0001134,CASH_IN,33367.25,31818.72950967125,C1522976,C8534813,300717.84,267350.59,54597.37,87964.62,0,2023-01-01,January,INR
T0001135,TRANSFER,172.92,166.83527720372484,C7524544,M3020204,407632.85,407459.93,3180.99,3353.91,0,2023-01-01,January,INR
T0001136,PAYMENT,30925.38,29818.639335384054,C4299475,C3760966,34131.55,3206.17,371977.72,402903.1,0,2023-01-01,January,INR
T0001138,PAYMENT,96268.02,99387.80578353461,C5855746,C7857532,357795.36,261527.34,496408.88,592676.9,0,2023-01-01,January,INR
T0001139,DEBIT,1581.95,1656.2754777031719,C8930671,C9989851,137581.77,135999.82,392098.63,393680.58,0,2023-01-01,January,INR
T0001140,CASH_OUT,18848.07,17014.416997055527,C4046108,C2264051,97824.82,78976.75,81091.89,99939.96,0,2023-01-01,January,INR
T0001141,CASH_OUT,90457.64,89146.22137189473,C9382547,C3098038,106926.24,16468.6,488854.73,579312.37,0,2023-01-01,January,INR
T0001142,TRANSFER,76357.91,73575.7427827942,C8600309,C3763466,99070.43,22712.52,163906.72,240264.63,0,2023-01-01,January,INR
T0001144,CASH_OUT,49949.25,54483.33976221123,C5343152,C5011593,67813.16,17863.91,343668.48,393617.73,0,2023-01-01,January,INR
T0001145,PAYMENT,11010.17,10841.363944379473,C5782131,M3537416,329642.93,318632.76,24524.59,35534.76,0,2023-01-01,January,INR
T0001146,PAYMENT,76126.17,83328.62855303184,C7917647,M3900877,52539.13,0.0,412884.86,489011.03,0,2023-01-01,January,INR
T0001147,PAYMENT,98567.3,88993.63959454866,C7202413,C6383073,13444.82,0.0,498648.64,597215.94,0,2023-01-01,January,INR
T0001148,TRANSFER,99916.21,96433.5186783964,C8668138,M4483153,159645.12,59728.91,387534.89,487451.1,0,2023-01-01,January,INR
T0001149,CASH_IN,80839.17,85284.2116461959,C4328809,C2263688,95929.86,15090.69,390838.25,471677.42,0,2023-01-01,January,INR
T0001150,CASH_OUT,53508.31,52011.143531668706,C5543122,M8380941,494331.03,440822.72,195156.84,248665.15,0,2023-01-01,January,INR
T0001151,TRANSFER,113896.55,123485.78142200097,C4877782,C4800099,151498.15,37601.6,32960.69,146857.24,0,2023-01-01,January,INR
T0001152,CASH_IN,79273.93,74810.25111907086,C9185969,C3310082,111032.04,31758.11,396333.72,475607.65,0,2023-01-01,January,INR
T0001153,PAYMENT,3505.95,3713.268552535198,C3744825,C7555904,98384.91,94878.96,298579.04,302084.99,0,2023-01-01,January,INR
T0001154,PAYMENT,17401.59,16363.418979677048,C6284114,C7707529,186926.45,169524.86,454669.34,472070.93,0,2023-01-01,January,INR
T0001155,CASH_IN,21166.6,19884.348190082776,C2081495,M2395328,302924.45,281757.85,57981.45,79148.05,0,2023-01-01,January,INR
T0001156,CASH_IN,99513.85,98434.11195754989,C8652467,M1663408,390972.64,291458.79,152561.53,252075.38,0,2023-01-01,January,INR
T0001157,CASH_OUT,41110.05,44768.35596665788,C4457961,C1408726,182288.12,141178.07,180328.08,221438.13,0,2023-01-01,January,INR
T0001158,PAYMENT,2694.21,2740.256722581385,C4065316,M7891651,312985.49,310291.28,341639.85,344334.06,0,2023-01-01,January,INR
T0001159,DEBIT,5540.39,5690.0169800857275,C6246254,C6631673,241029.95,235489.56,393872.58,399412.97,0,2023-01-01,January,INR
T0001160,CASH_OUT,18654.17,16825.063985356777,C5489352,M8128208,423247.67,404593.5,480510.2,499164.37,0,2023-01-01,January,INR
T0001161,CASH_OUT,12352.48,11257.099636581957,C8631785,C6637659,284520.89,272168.41,147703.58,160056.06,0,2023-01-01,January,INR
T0001162,PAYMENT,8827.04,8062.501864374177,C5782698,C4615288,144945.84,136118.8,246818.2,255645.24,0,2023-01-01,January,INR
