transaction_id,transaction_type,amount,budget_amount,sender,receiver,sender_old_balance,sender_new_balance,receiver_old_balance,receiver_new_balance,is_fraud,date,month,currency
T0008539,PAYMENT,260955.34,260638.5364141363,C2147249,C6837886,140661.58,0.0,1442.72,262398.06,0,2023-01-06,January,INR
T0008540,PAYMENT,165351.09,177511.49382467294,C8262305,C1663667,189801.9,24450.81,146734.36,312085.45,0,2023-01-06,January,INR
T0008541,PAYMENT,17153.89,16970.539502515054,C7313736,M5842207,294316.34,277162.45,164036.25,181190.14,0,2023-01-06,January,INR
T0008542,PAYMENT,151674.38,158507.56117564102,C8762304,C1121309,317545.73,165871.35,327285.5,478959.88,0,2023-01-06,January,INR
T0008543,CASH_IN,14211.36,12925.333573434218,C1834741,M4692703,430398.17,416186.81,321952.32,336163.68,0,2023-01-06,January,INR
T0008544,CASH_OUT,122530.34,110744.76916732281,C2904423,C6913251,180206.01,57675.67,489250.7,611781.04,0,2023-01-06,January,INR
T0008545,PAYMENT,55836.67,52680.520626332764,C8892785,C6880326,364488.16,308651.49,331533.79,387370.46,0,2023-01-06,January,INR
T0008546,TRANSFER,114510.58,110699.796819816,C1378597,M1930023,172604.57,58093.99,76557.2,191067.78,0,2023-01-06,January,INR
T0008547,CASH_OUT,90021.06,94962.13808557986,C5573840,M9185754,355263.97,265242.91,294817.34,384838.4,0,2023-01-06,January,INR
T0008548,PAYMENT,117497.12,115919.92247002947,C4642735,C7641292,465787.99,348290.87,82761.79,200258.91,0,2023-01-06,January,INR
T0008549,PAYMENT,100902.85,104216.03513907475,C9454826,C3785462,168002.47,67099.62,76970.76,177873.61,0,2023-01-06,January,INR
T0008550,TRANSFER,55546.93,51297.44375216713,C8710629,C5047101,247633.97,192087.04,463612.42,519159.35,0,2023-01-06,January,INR
T0008551,CASH_IN,8955.55,8870.113264851741,C9070420,C2155044,124255.44,115299.89,89321.36,98276.91,0,2023-01-06,January,INR
T0008552,PAYMENT,95165.66,86559.61521595581,C3601929,M4263411,261309.66,166144.0,238556.19,333721.85,0,2023-01-06,January,INR
T0008553,TRANSFER,8765.84,8463.922262107919,C6287569,M7081745,258768.77,250002.93,453658.6,462424.44,0,2023-01-06,January,INR
T0008554,PAYMENT,56004.98,50475.12239711536,C7300090,C8940448,406048.31,350043.33,303429.76,359434.74,0,2023-01-06,January,INR
T0008555,PAYMENT,18098.38,16436.263341802718,C9707216,C6306354,390713.17,372614.79,229785.89,247884.27,0,2023-01-06,January,INR
T0008556,CASH_OUT,21096.78,20014.33539792077,C1066133,C3544921,207172.55,186075.77,167525.99,188622.77,0,2023-01-06,January,INR
T0008557,PAYMENT,27057.48,28369.133028212313,C9793241,M9150291,85889.95,58832.47,62894.94,89952.42,0,2023-01-06,January,INR
T0008558,PAYMENT,79220.7,78104.24126456273,C4198279,M5898699,126625.41,47404.71,429397.68,508618.38,0,2023-01-06,January,INR
T0008559,CASH_IN,16347.71,17583.14423509159,C2154467,C7683932,251019.47,234671.76,401462.32,417810.03,0,2023-01-06,January,INR
T0008560,CASH_OUT,4492.63,4123.885673756029,C6539649,C7377481,484973.65,480481.02,459178.8,463671.43,0,2023-01-06,January,INR
T0008561,TRANSFER,76248.42,79783.50305003439,C8033888,C4573924,339486.83,263238.41,387285.46,463533.88,0,2023-01-06,January,INR
T0008562,TRANSFER,40827.41,40090.10442102074,C2167814,M1184670,133802.67,92975.26,245016.27,285843.68,0,2023-01-06,January,INR
T0008563,PAYMENT,44391.06,43776.454047030915,C1366966,C6699963,496211.83,451820.77,96903.52,141294.58,0,2023-01-06,January,INR
T0008564,TRANSFER,7601.74,7582.02969725092,C9069461,C9027898,417787.2,410185.46,440537.58,448139.32,0,2023-01-06,January,INR
T0008565,CASH_OUT,250407.61,247157.22614192634,C9403369,C8761302,221408.38,0.0,102107.6,352515.21,0,2023-01-06,January,INR
T0008566,TRANSFER,165453.48,175978.5689861427,C2406465,C8738933,342048.27,176594.79,234137.72,399591.2,0,2023-01-06,January,INR
T0008567,CASH_OUT,46624.45,44782.05437190306,C9136553,C4127258,57587.02,10962.57,329340.63,375965.08,0,2023-01-06,January,INR
T0008568,CASH_OUT,91844.77,87954.09251088469,C9188140,C9149843,491499.93,399655.16,424321.01,516165.78,0,2023-01-06,January,INR
T0008569,PAYMENT,29062.77,30524.266185612105,C9976828,C1124438,80571.68,51508.91,421889.8,450952.57,0,2023-01-06,January,INR
T0008570,CASH_OUT,121673.85,123357.36907940843,C2947503,C3848401,426310.42,304636.57,182290.62,303964.47,0,2023-01-06,January,INR
T0008571,TRANSFER,54419.62,56057.13692642767,C6209062,C6637063,238290.95,183871.33,60885.91,115305.53,0,2023-01-06,January,INR
T0008572,PAYMENT,5320.95,4915.4290047543755,C9948507,M3801601,374214.9,368893.95,244895.25,250216.2,0,2023-01-06,January,INR
T0008573,TRANSFER,10767.3,10521.752885675398,C9123788,C1233328,164603.13,153835.83,436471.44,447238.74,0,2023-01-06,January,INR
T0008574,DEBIT,14022.11,15119.694432323093,C6442737,M2569109,254427.43,240405.32,144636.44,158658.55,0,2023-01-06,January,INR
T0008575,CASH_IN,60659.6,62146.05130095127,C2774073,M9437318,297979.08,237319.48,269052.24,329711.84,0,2023-01-06,January,INR
T0008576,CASH_OUT,5112.52,5052.341867249997,C1759103,C4853374,206409.25,201296.73,78925.46,84037.98,0,2023-01-06,January,INR
T0008577,CASH_OUT,74741.97,80158.0666422952,C3332512,M2513789,232895.94,158153.97,371583.62,446325.59,0,2023-01-06,January,INR
T0008578,DEBIT,20712.73,21206.81988050444,C1587495,M6573766,487877.22,467164.49,303469.44,324182.17,0,2023-01-06,January,INR
T0008579,PAYMENT,79883.24,87282.38981596529,C2757376,C4368371,226749.73,146866.49,369861.75,449744.99,0,2023-01-06,January,INR
T0008580,PAYMENT,111394.27,111510.77675227696,C1674295,M4539896,80282.17,0.0,144990.45,256384.72,0,2023-01-06,January,INR
T0008581,CASH_IN,55720.33,51572.76412112369,C7860077,M9516556,243240.41,187520.08,338217.33,393937.66,0,2023-01-06,January,INR
T0008582,CASH_OUT,510.07,502.5273439404322,C6309034,M5884615,452597.3,452087.23,85449.83,85959.9,0,2023-01-06,January,INR
T0008583,CASH_IN,19848.57,20331.604215723604,C5660981,M1719375,126325.63,106477.06,209587.74,229436.31,0,2023-01-06,January,INR
T0008584,CASH_IN,10335.91,11339.490792725248,C8286212,M9478833,152659.61,142323.7,420629.01,430964.92,0,2023-01-06,January,INR
T0008585,PAYMENT,117577.65,112702.91488235517,C4697336,M1039082,134708.07,17130.42,255672.71,373250.36,0,2023-01-06,January,INR
T0008586,PAYMENT,53118.21,51369.90900537971,C4626664,M7180672,185969.41,132851.2,449660.57,502778.78,0,2023-01-06,January,INR
T0008587,PAYMENT,65519.0,68803.11218081856,C2862328,C1932728,236223.45,170704.45,408506.52,474025.52,0,2023-01-06,January,INR
T0008588,PAYMENT,29986.22,30718.447811014437,C5003521,M3446879,167331.76,137345.54,263722.19,293708.41,0,2023-01-06,January,INR
T0008589,PAYMENT,23631.18,24103.756118188285,C2570652,M9874345,93231.42,69600.24,170105.39,193736.57,0,2023-01-06,January,INR
T0008590,TRANSFER,48802.33,46996.94273867024,C6303588,M2517545,169853.47,121051.14,373759.51,422561.84,0,2023-01-06,January,INR
T0008591,CASH_OUT,3105.51,2915.1994131306383,C9977132,M9745557,207554.25,204448.74,375282.73,378388.24,0,2023-01-06,January,INR
T0008592,CASH_OUT,84318.33,77162.20839213228,C5797364,M3633569,244757.3,160438.97,259614.39,343932.72,0,2023-01-06,January,INR
T0008593,CASH_IN,65746.71,64822.78370514577,C3691327,M4461391,327694.71,261948.0,68646.47,134393.18,0,2023-01-06,January,INR
T0008594,PAYMENT,4700.84,4420.616838670432,C7192554,C9436591,369474.84,364774.0,159991.77,164692.61,0,2023-01-06,January,INR
T0008595,PAYMENT,70208.7,74103.05648397753,C8380061,C7685969,412961.84,342753.14,239448.25,309656.95,0,2023-01-06,January,INR
T0008596,CASH_IN,34639.86,32667.884311556594,C5246071,M3648007,125482.34,90842.48,471968.04,506607.9,0,2023-01-06,January,INR
T0008597,PAYMENT,103629.0,97628.91263677856,C3252933,M7623400,307621.89,203992.89,386883.27,490512.27,0,2023-01-06,January,INR
T0008598,PAYMENT,13952.09,14353.451792105205,C7424745,C5293291,91949.67,77997.58,388653.22,402605.31,0,2023-01-06,January,INR
T0008599,PAYMENT,255.65,262.6096478347126,C2685423,C1898345,310003.01,309747.36,102173.49,102429.14,0,2023-01-06,January,INR
T0008600,TRANSFER,30558.93,27836.960330383867,C9975795,M3269089,459520.4,428961.47,77501.5,108060.43,0,2023-01-06,January,INR
T0008601,CASH_OUT,18736.05,19964.811528017442,C3860313,C3116079,435587.81,416851.76,486013.76,504749.81,0,2023-01-06,January,INR
T0008602,TRANSFER,27118.77,25261.915404352272,C4152680,C5264478,304046.02,276927.25,143746.17,170864.94,0,2023-01-06,January,INR
T0008603,CASH_OUT,122002.44,113356.13369196079,C7542396,M9000840,138303.32,16300.88,327639.31,449641.75,0,2023-01-06,January,INR
T0008604,PAYMENT,17697.62,17146.94895391828,C1109939,C6122294,69464.07,51766.45,376652.34,394349.96,0,2023-01-06,January,INR
T0008605,CASH_OUT,45277.54,42206.49355885839,C2825807,C2491271,222957.43,177679.89,261340.14,306617.68,0,2023-01-06,January,INR
T0008606,PAYMENT,3387.93,3484.806089866541,C2130625,C6466365,199318.26,195930.33,37213.69,40601.62,0,2023-01-06,January,INR
T0008607,TRANSFER,6846.08,6501.23567754552,C4519548,C5687697,337374.14,330528.06,167875.75,174721.83,0,2023-01-06,January,INR
T0008608,CASH_OUT,49402.92,44462.882928958,C5981627,C4487106,53171.95,3769.03,465781.36,515184.28,0,2023-01-06,January,INR
T0008609,TRANSFER,38971.6,40791.86809791044,C2616491,C3197371,23042.02,0.0,278904.89,317876.49,0,2023-01-06,January,INR
T0008610,CASH_OUT,10532.83,11235.564729097528,C4098319,M7414187,362811.57,352278.74,475437.49,485970.32,0,2023-01-06,January,INR
T0008611,TRANSFER,33499.2,35564.430226633005,C7949784,M6018530,300888.76,267389.56,80853.8,114353.0,0,2023-01-06,January,INR
T0008612,CASH_OUT,137446.14,124769.2856294639,C9459842,C4866327,177025.33,39579.19,34022.47,171468.61,0,2023-01-06,January,INR
T0008613,TRANSFER,9388.82,8988.008791639051,C1128513,C2768776,372245.44,362856.62,329768.63,339157.45,0,2023-01-06,January,INR
T0008614,CASH_IN,85917.09,93998.45068350022,C6647014,C2085611,221708.5,135791.41,139131.07,225048.16,0,2023-01-06,January,INR
T0008615,PAYMENT,113968.4,118810.73255521609,C1231149,M2941734,395861.84,281893.44,285900.52,399868.92,0,2023-01-06,January,INR
T0008616,PAYMENT,60102.39,64354.80340131049,C5683196,C6581738,418782.13,358679.74,183181.08,243283.47,0,2023-01-06,January,INR
T0008617,CASH_IN,6530.06,6282.161931090228,C8915237,M1421191,373274.94,366744.88,124600.46,131130.52,0,2023-01-06,January,INR
T0008618,CASH_IN,7704.72,6977.146497414624,C8182354,C1645278,466564.51,458859.79,44148.12,51852.84,0,2023-01-06,January,INR
T0008619,CASH_OUT,113015.6,102227.66219805079,C3094490,C9911541,36004.22,0.0,276073.35,389088.95,0,2023-01-06,January,INR
T0008620,CASH_OUT,134802.99,144654.49975357513,C3327308,M3412896,63401.92,0.0,26997.21,161800.2,0,2023-01-06,January,INR
T0008621,TRANSFER,24367.78,24777.145062698957,C8051621,C2017856,395667.03,371299.25,359092.4,383460.18,0,2023-01-06,January,INR
T0008622,PAYMENT,51825.19,55189.486117266606,C8377646,M9682171,364582.75,312757.56,131494.23,183319.42,0,2023-01-06,January,INR
T0008623,CASH_OUT,90759.12,96078.65781578656,C3528153,M4740568,213067.3,122308.18,70778.96,161538.08,0,2023-01-06,January,INR
T0008624,DEBIT,374139.55,377676.93526768277,C1027549,C1009675,266350.83,0.0,415125.41,789264.96,0,2023-01-06,January,INR
T0008625,TRANSFER,30404.18,31732.91921658671,C5000106,M4758021,101902.53,71498.35,450889.66,481293.84,0,2023-01-06,January,INR
T0008626,CASH_IN,617.96,668.250158743476,C6577095,C1185185,170396.65,169778.69,63334.56,63952.52,0,2023-01-06,January,INR
T0008627,CASH_IN,85035.31,91419.37824080499,C4993777,C3732635,38835.25,0.0,475685.3,560720.61,0,2023-01-06,January,INR
T0008628,TRANSFER,32685.01,29626.874811793823,C9412813,M9506878,17118.9,0.0,234666.87,267351.88,0,2023-01-06,January,INR
T0008629,TRANSFER,117462.7,121464.73906926377,C8322406,C8145911,329410.42,211947.72,59773.38,177236.08,0,2023-01-06,January,INR
T0008630,PAYMENT,19960.09,21894.911981766014,C8090738,C4762135,296364.4,276404.31,184609.76,204569.85,0,2023-01-06,January,INR
T0008632,CASH_OUT,85073.01,90133.89633965031,C8682706,C6254130,192687.62,107614.61,131321.53,216394.54,0,2023-01-06,January,INR
T0008633,CASH_IN,80669.98,74677.9347495895,C7797195,C6629051,402574.87,321904.89,390409.85,471079.83,0,2023-01-06,January,INR
T0008634,PAYMENT,179829.42,192943.1039559806,C4572591,M7830727,188345.72,8516.3,58737.38,238566.8,0,2023-01-06,January,INR
T0008635,PAYMENT,14036.16,13380.340593736117,C6305941,M5887002,153995.11,139958.95,442236.3,456272.46,0,2023-01-06,January,INR
T0008636,CASH_IN,2789.25,2730.549757323506,C8418149,M1695841,299093.99,296304.74,208678.6,211467.85,0,2023-01-06,January,INR
T0008637,TRANSFER,14815.77,15183.449509350006,C9155997,C8776259,272860.27,258044.5,488483.57,503299.34,0,2023-01-06,January,INR
T0008638,PAYMENT,50158.81,47587.37356917619,C5957484,M4021891,361205.17,311046.36,223891.5,274050.31,0,2023-01-06,January,INR
T0008639,TRANSFER,154187.72,156596.29023428814,C1372103,C8375342,229103.67,74915.95,8217.19,162404.91,0,2023-01-06,January,INR
T0008640,CASH_OUT,34644.51,37865.30650372493,C6566861,C8297851,473816.06,439171.55,195062.99,229707.5,0,2023-01-07,January,INR
T0008641,PAYMENT,1795.65,1805.1492049681665,C7120167,M2961525,244896.93,243101.28,197060.81,198856.46,0,2023-01-07,January,INR
T0008642,CASH_OUT,111601.82,109272.06057479135,C1530237,C5632821,8147.8,0.0,179268.52,290870.34,0,2023-01-07,January,INR
T0008643,TRANSFER,10799.79,11713.647101989234,C8355789,M7751005,288981.11,278181.32,376354.16,387153.95,0,2023-01-07,January,INR
T0008644,PAYMENT,1483.48,1543.385213218612,C2813965,M4218944,380978.09,379494.61,292653.25,294136.73,0,2023-01-07,January,INR
T0008645,TRANSFER,30072.38,31371.864939970314,C9014169,C8133115,249833.81,219761.43,452673.56,482745.94,0,2023-01-07,January,INR
T0008646,PAYMENT,86224.87,81925.68207984834,C5958679,C5713427,153611.47,67386.6,312632.31,398857.18,0,2023-01-07,January,INR
T0008647,PAYMENT,9038.71,8936.829806568328,C3899145,C9272670,275201.72,266163.01,292265.24,301303.95,0,2023-01-07,January,INR
T0008648,CASH_OUT,23104.39,21646.822740840315,C1529209,M9069624,337685.22,314580.83,135995.96,159100.35,0,2023-01-07,January,INR
T0008649,CASH_IN,93709.43,92894.93825284092,C1160791,C9668957,313187.49,219478.06,330791.26,424500.69,0,2023-01-07,January,INR
T0008650,PAYMENT,24411.19,22177.388484541265,C7673020,C2983359,203745.4,179334.21,350536.98,374948.17,0,2023-01-07,January,INR
T0008651,TRANSFER,19378.34,18898.15030596521,C4394445,C7632720,190909.99,171531.65,22249.97,41628.31,0,2023-01-07,January,INR
T0008652,TRANSFER,76837.95,76991.31856245437,C8560512,M7764617,405264.41,328426.46,25943.78,102781.73,0,2023-01-07,January,INR
T0008653,PAYMENT,6865.32,6260.122452717772,C3074708,C5049380,130790.56,123925.24,104952.5,111817.82,0,2023-01-07,January,INR
T0008654,PAYMENT,8507.73,8088.7280192277685,C9283260,C2515159,192343.88,183836.15,291986.09,300493.82,0,2023-01-07,January,INR
T0008655,CASH_IN,8539.17,8530.033428846727,C9474196,C3636735,331155.12,322615.95,317923.86,326463.03,0,2023-01-07,January,INR
T0008656,TRANSFER,15971.32,14655.826262988101,C1915916,M5633698,207294.08,191322.76,178093.98,194065.3,0,2023-01-07,January,INR
T0008657,CASH_OUT,16185.22,16672.666850438385,C6822416,C8781965,198450.3,182265.08,122272.86,138458.08,0,2023-01-07,January,INR
T0008658,PAYMENT,26448.05,24332.66946505472,C9457481,C9243685,62410.75,35962.7,82396.14,108844.19,0,2023-01-07,January,INR
T0008659,CASH_OUT,98988.71,103215.22974114602,C3907834,C9239989,256953.67,157964.96,150780.41,249769.12,0,2023-01-07,January,INR
T0008660,PAYMENT,3236.22,2921.4494015174632,C8879331,C9517485,494536.57,491300.35,226735.14,229971.36,0,2023-01-07,January,INR
T0008661,CASH_OUT,6567.97,6215.004379072942,C5266505,M1878050,427950.5,421382.53,299862.03,306430.0,0,2023-01-07,January,INR
T0008662,CASH_OUT,59371.84,57238.70439591211,C1243657,C9960307,392007.38,332635.54,435372.18,494744.02,0,2023-01-07,January,INR
T0008663,PAYMENT,15625.07,14315.85566157203,C8562258,C5988903,242466.75,226841.68,317240.73,332865.8,0,2023-01-07,January,INR
T0008664,PAYMENT,36974.92,34336.99370259797,C7109743,C1896348,411336.13,374361.21,273137.9,310112.82,0,2023-01-07,January,INR
T0008665,TRANSFER,8108.43,7856.336852749901,C1632800,C2162748,456370.32,448261.89,172896.16,181004.59,0,2023-01-07,January,INR
T0008666,CASH_OUT,53662.02,53060.33005163492,C3328065,C3295995,109008.72,55346.7,215505.89,269167.91,0,2023-01-07,January,INR
T0008667,PAYMENT,173583.01,174769.7899040271,C1164079,M3264217,248280.27,74697.26,322405.51,495988.52,0,2023-01-07,January,INR
T0008668,PAYMENT,11567.87,12504.9553154755,C9593849,C1999493,428350.75,416782.88,318511.86,330079.73,0,2023-01-07,January,INR
T0008669,DEBIT,66052.45,66786.6561188722,C1224529,M4448764,410901.71,344849.26,105634.61,171687.06,0,2023-01-07,January,INR
T0008670,CASH_OUT,28037.97,28902.365312962997,C8162682,M5918700,441720.73,413682.76,404957.56,432995.53,0,2023-01-07,January,INR
T0008671,TRANSFER,109421.33,115186.73639246811,C5601431,C3800477,479041.59,369620.26,414872.59,524293.92,0,2023-01-07,January,INR
T0008672,PAYMENT,44018.44,45178.472128623216,C6244590,M7011517,143582.64,99564.2,490803.96,534822.4,0,2023-01-07,January,INR
T0008673,TRANSFER,26258.7,27990.22355947475,C8304369,C7443989,292646.57,266387.87,447002.61,473261.31,0,2023-01-07,January,INR
T0008674,CASH_OUT,21137.27,22041.621753712167,C9054682,C4598513,79651.42,58514.15,50759.39,71896.66,0,2023-01-07,January,INR
T0008675,CASH_OUT,109409.31,117999.9361510106,C2146839,C1710696,262695.02,153285.71,217483.52,326892.83,0,2023-01-07,January,INR
T0008676,PAYMENT,21848.4,22974.35804432879,C1160898,C3804959,36625.14,14776.74,28731.1,50579.5,0,2023-01-07,January,INR
T0008677,TRANSFER,4864.83,4383.992842571548,C2121492,M6523961,209786.34,204921.51,384403.05,389267.88,0,2023-01-07,January,INR
T0008678,TRANSFER,2692.19,2520.724193041822,C7142568,C4529774,260342.76,257650.57,436268.49,438960.68,0,2023-01-07,January,INR
T0008679,PAYMENT,46111.88,49251.723385710924,C6116921,C6232730,348110.71,301998.83,244727.58,290839.46,0,2023-01-07,January,INR
T0008680,CASH_OUT,11696.92,12525.936628642738,C1754950,M8583804,107397.0,95700.08,92976.89,104673.81,0,2023-01-07,January,INR
T0008681,TRANSFER,14194.9,14148.942615452037,C3108660,M8084754,438786.33,424591.43,229693.38,243888.28,0,2023-01-07,January,INR
T0008682,PAYMENT,42959.1,40695.805568926415,C5835153,C6610760,13765.72,0.0,65537.32,108496.42,0,2023-01-07,January,INR
T0008683,TRANSFER,229856.28,215034.94735989624,C7571922,C1870106,307333.62,77477.34,45191.44,275047.72,0,2023-01-07,January,INR
T0008684,PAYMENT,103764.27,112610.91830684082,C4090651,M7720259,456280.48,352516.21,61187.9,164952.17,0,2023-01-07,January,INR
T0008685,CASH_OUT,86041.39,88608.58853852033,C9546717,M3993441,432791.07,346749.68,50778.73,136820.12,0,2023-01-07,January,INR
T0008686,CASH_IN,20542.71,21750.919302172642,C9930202,M4737495,262125.02,241582.31,446399.41,466942.12,0,2023-01-07,January,INR
T0008687,CASH_IN,158115.09,164594.49063467508,C7894299,C7273930,71552.78,0.0,15353.34,173468.43,0,2023-01-07,January,INR
T0008688,PAYMENT,9480.71,8719.493230798662,C5088379,C8490820,48821.11,39340.4,141250.66,150731.37,0,2023-01-07,January,INR
T0008689,PAYMENT,26621.17,24721.207549841223,C8894577,C7405183,355905.03,329283.86,102878.33,129499.5,0,2023-01-07,January,INR
T0008690,PAYMENT,404.63,433.5912855520093,C7551073,C3711091,62378.72,61974.09,222571.84,222976.47,0,2023-01-07,January,INR
T0008691,PAYMENT,26664.78,27261.27726482748,C5676273,M5046631,29845.4,3180.62,127512.82,154177.6,0,2023-01-07,January,INR
T0008692,TRANSFER,3730.17,3421.3592895816305,C4994024,C4260911,224068.24,220338.07,125034.18,128764.35,0,2023-01-07,January,INR
T0008693,CASH_IN,236417.19,240938.6077751827,C8490872,C5155924,92485.43,0.0,446277.04,682694.23,0,2023-01-07,January,INR
T0008694,CASH_OUT,33646.59,31282.608603313318,C6013647,C7807934,403528.93,369882.34,330589.33,364235.92,0,2023-01-07,January,INR
T0008695,CASH_OUT,86459.9,94576.76339845381,C2646128,C9684632,270972.15,184512.25,148090.11,234550.01,0,2023-01-07,January,INR
T0008696,PAYMENT,13483.31,13906.2585579894,C9998310,C4517613,427560.91,414077.6,160694.84,174178.15,0,2023-01-07,January,INR
T0008697,PAYMENT,1052.09,1016.0423604654627,C1615130,C3936051,194729.01,193676.92,184635.08,185687.17,0,2023-01-07,January,INR
T0008698,CASH_IN,13044.55,12557.203658843382,C7255114,M8949388,460960.53,447915.98,197983.8,211028.35,0,2023-01-07,January,INR
T0008699,TRANSFER,835.6,901.4995860652007,C6903577,M2351032,488626.94,487791.34,93922.0,94757.6,0,2023-01-07,January,INR
T0008700,TRANSFER,572.55,593.9013307533337,C6275506,C4518355,276148.79,275576.24,174983.21,175555.76,0,2023-01-07,January,INR
T0008701,PAYMENT,19496.22,19888.937613918497,C1467572,C9575577,93536.22,74040.0,437052.52,456548.74,0,2023-01-07,January,INR
T0008702,PAYMENT,41410.34,40712.00925374729,C5433367,M8937822,26734.34,0.0,359747.44,401157.78,0,2023-01-07,January,INR
T0008703,PAYMENT,49766.13,50373.9504800077,C9032331,C8286472,459135.16,409369.03,19214.96,68981.09,0,2023-01-07,January,INR
T0008704,TRANSFER,53626.39,58280.39853171603,C3155824,C8998203,254553.14,200926.75,404861.76,458488.15,0,2023-01-07,January,INR
T0008705,TRANSFER,17273.84,18638.006159415774,C7223986,C3133566,100907.77,83633.93,203190.03,220463.87,0,2023-01-07,January,INR
T0008706,TRANSFER,82175.33,77173.07110710844,C8728781,C1523750,187363.8,105188.47,362251.44,444426.77,0,2023-01-07,January,INR
T0008707,CASH_IN,48457.33,47896.228601649615,C9569805,M8715311,465433.37,416976.04,196557.4,245014.73,0,2023-01-07,January,INR
T0008708,DEBIT,10130.26,10088.69007734458,C5645253,C5426456,480430.68,470300.42,387800.7,397930.96,0,2023-01-07,January,INR
T0008709,PAYMENT,1491.94,1553.690390646341,C3824979,C3270712,103101.3,101609.36,331918.0,333409.94,0,2023-01-07,January,INR
T0008710,TRANSFER,7168.05,6487.577109531436,C7296559,C5297420,252657.89,245489.84,336152.8,343320.85,0,2023-01-07,January,INR
T0008711,PAYMENT,18742.79,17912.990184027138,C5375424,C8447026,403074.45,384331.66,440838.25,459581.04,0,2023-01-07,January,INR
T0008712,TRANSFER,95237.52,92015.75095184642,C6643787,M5427607,361164.41,265926.89,412773.7,508011.22,0,2023-01-07,January,INR
T0008713,TRANSFER,8815.05,8054.031575417846,C7675212,M6657063,327792.03,318976.98,246185.27,255000.32,0,2023-01-07,January,INR
T0008714,DEBIT,77029.1,78642.28944345271,C7392556,M5620405,414283.48,337254.38,330824.45,407853.55,0,2023-01-07,January,INR
T0008715,PAYMENT,15127.26,14695.838580205935,C3185010,C5343221,407387.14,392259.88,189415.32,204542.58,0,2023-01-07,January,INR
T0008716,PAYMENT,72211.42,79171.81928017574,C7802168,C9575104,302431.75,230220.33,329975.03,402186.45,0,2023-01-07,January,INR
T0008717,PAYMENT,130693.27,130346.40247161133,C5876638,C9352655,245548.57,114855.3,133294.61,263987.88,0,2023-01-07,January,INR
T0008718,CASH_IN,38684.0,38199.81448280437,C9376900,C4816087,409291.23,370607.23,286200.62,324884.62,0,2023-01-07,January,INR
T0008719,CASH_OUT,51738.1,53704.42344048299,C6935204,M8284310,381865.77,330127.67,407168.68,458906.78,0,2023-01-07,January,INR
T0008720,TRANSFER,67753.54,72972.55948770851,C9026266,C7505031,98022.26,30268.72,252493.91,320247.45,0,2023-01-07,January,INR
T0008721,PAYMENT,17542.71,17682.549064261028,C9809276,C2169325,252375.56,234832.85,341201.21,358743.92,0,2023-01-07,January,INR
T0008722,CASH_IN,4766.71,4707.769085233029,C9950571,M8621434,295970.66,291203.95,143810.01,148576.72,0,2023-01-07,January,INR
T0008723,TRANSFER,3505.37,3730.4067774804066,C7702328,C7350119,482793.72,479288.35,409766.71,413272.08,0,2023-01-07,January,INR
T0008724,DEBIT,38340.26,37815.686209211104,C6375657,C8705933,238973.95,200633.69,236250.45,274590.71,0,2023-01-07,January,INR
T0008725,CASH_OUT,82269.94,81470.75475379301,C2063177,C8105516,136742.16,54472.22,198406.6,280676.54,0,2023-01-07,January,INR
T0008726,CASH_IN,738.05,718.1257594193657,C4475114,M9411700,95767.03,95028.98,15125.36,15863.41,0,2023-01-07,January,INR
T0008727,PAYMENT,3847.37,4055.3715440603737,C5278000,C5870148,465895.3,462047.93,49740.34,53587.71,0,2023-01-07,January,INR
T0008728,CASH_IN,8405.34,7677.665189969224,C8024726,C1550649,274762.75,266357.41,62178.91,70584.25,0,2023-01-07,January,INR
T0008729,TRANSFER,202921.42,184930.1826876347,C6298936,C3484615,125708.81,0.0,242836.1,445757.52,0,2023-01-07,January,INR
T0008730,PAYMENT,49312.25,47259.631928322124,C4952177,M2315118,210792.45,161480.2,38626.83,87939.08,0,2023-01-07,January,INR
T0008731,TRANSFER,22904.65,20730.165263357365,C2319608,M3110256,14814.4,0.0,310201.8,333106.45,0,2023-01-07,January,INR
T0008732,CASH_OUT,66595.67,62250.35535594993,C7442238,C6151615,1808.45,0.0,78225.99,144821.66,0,2023-01-07,January,INR
T0008733,TRANSFER,19875.05,19443.387387729606,C4887694,M9767312,171386.65,151511.6,311289.4,331164.45,0,2023-01-07,January,INR
T0008734,PAYMENT,18754.97,17297.867371236403,C1325283,M7864986,353800.16,335045.19,256376.61,275131.58,0,2023-01-07,January,INR
T0008735,PAYMENT,26566.2,28215.106347256402,C3556052,C4931140,366454.95,339888.75,142179.56,168745.76,0,2023-01-07,January,INR
T0008736,TRANSFER,41424.19,45558.39794637859,C8915133,M5413537,2443.91,0.0,232119.39,273543.58,0,2023-01-07,January,INR
T0008737,TRANSFER,597.01,557.8676205019879,C2069447,C5669424,341653.97,341056.96,230370.97,230967.98,0,2023-01-07,January,INR
T0008738,PAYMENT,128.06,132.24768341805463,C4655307,C4695984,379364.73,379236.67,66059.96,66188.02,0,2023-01-07,January,INR
T0008739,PAYMENT,129029.99,135983.2922995844,C5608376,C6383490,115812.28,0.0,231667.9,360697.89,0,2023-01-07,January,INR
T0008740,PAYMENT,3795.27,3819.8459611919775,C1753679,C9475296,76535.2,72739.93,320601.34,324396.61,0,2023-01-07,January,INR
